score;app;review;label
3;Grab;maaf jd bintang 3 awalnya kebantu karna ada promo tp drivernya ga mau ambil dgn dalih jauh titiknya ga sesuai dgn pembayarannya kecewa bgt sih sm grab;1
5;Gojek;banyak promonya ngertiin di saat cs lagi sekaratsemoga promonya tidak membuat drivernya jadi beban dan sengsarasemoga cs juga ngertiin driver yajangan lupa uang tip ya ka untuk driver gojeknya;1
1;Grab;setelah upgrade jadi lemot susah dibuka sebelumnya lancar2 saja tolong perbaiki sy kasih bintang 1 dulu kalau sudah lancar baru tambah;1
5;Grab;bagusminta tolong lebih banyak promo untuk mobil dan sepeda motor supaya bisa menikmati perjalanan dengan hemat dan nyaman terima kasih;1
4;Gojek;kasian driver nya terlalu murah potongan terlalu besar sebagai customer saya merasa iba dengan nasib driver;1
5;Gojek;bagus pelayanan nyabisa selalu diandalkan kalo kita pergi ke kota lain bingung jalan tinggal pake gojek;1
5;Grab;complain suda dtngani tuti ttng driver nakal mohondtindak dan disuspend karena mlarikan uang tmn skerja ny;1
5;Gojek;udah lama pake gojek pakai gojek harga juga murah ko tapi sayangnya yang harus diperbaiki kalau hujan tolong yg gocar ttp bisa terus kecantol kalau pakai goride oke bangett karna lebih praktis cepet bngt gtu nyantol ke customer mana dapat driver yang baik ramah semua;1
1;Gojek;pesen gocar dapet harga 17k dri apl nya kan lumayan tp malah dri drivernya ditolak trusharusnya drivernya jg jgan milih lah sini jg dapet harga promo kan dri aplnya bukan permintaan kita tolong gojek masukannya trims;1
1;Grab;sampah banyak diskon banyak promo yang paling di rugikan jelas mitra driver aplikator paling di untungkan;1
1;Gojek;sumpah mapsnya gajelas bgt drivernya keliatan ga jalan padahal dia jalan kasian kalo ada yg tbtb dicancel karena salah paham tlg diperbaiki;1
2;Gojek;kalau hujan banyak driver yang dekat tapi lama banget nyantol nya iyasih tau kalau hujan tapi please padahal udah pakai harga yg teratas sampai pencarian cepatpun tetp gak gercep;1
5;Gojek;buat go jek akun driver nya di per gacor lagi dong semenjak ada aceng susah yg akun regular anyep parah;1
2;Gojek;pesen gocar sudah dapet tapi status masih mencari driver gak bisagak tau cara dibatalkan riwayat chat tiba tiba hilang terpaksa pakai goride;1
5;Grab;anak sy sakit trus di jemput sama ibu supir beliau mau mencari anak sy yg susah di hubungima ksh ibu supir sdh mau mencari anak sy yg sedang skt supirx bagus pelayananx;1
1;Gojek;makin nggak jelas semua dari pengembangan aplikasi sama drivernya terlalu lama nunggu malah menjauh malahan ini banyak driver minta di cancel;1
1;Grab;pengen tak viralin sekalian untuk grab car yang dapet promo 10 ribu slalu di perlakuin ga baik custnya untuk ac lampu gada yg di nyalain gila;1
5;Gojek;suka pakai gojek dripda sbelahsupirnya suka cancelim alasan takut gelap la ini la itu lagojek driverny cepat2;1
1;Maxim;agak kecewa sama drivernya padahal udah tertera harga dari lokasi ke tujuan cuma 35000 tapi driver malah pilih jalan yang lebih jauh untuk sampai ke tujuan dan harganya di naikin jadi 42000;0
1;Gojek;driver arogan sebenernya pelanggan setia gojek tapi ketemubdriver arogan padahal dia yang salah aku yang kena pukul udah uninstal aja ganti grab atau maxim aja;1
5;Maxim;driver maxim atas nama anggi suryadi putra cilegon baik banget sopan santun pokoknya nyaman banget driver anggi suryadi putra;1
1;Gojek;gocar lebih baik ditiadakan aja banyak driver pilih2 harga mana bisa customer yang atur belum tentu juga gak dikasih tips lebih parah si;1
1;Gojek;driver mobil kebanyakan nolak padahal cm jarak 3 km tujuan nya ngga mau pd mundur aneh min;1
1;Gojek;kenapa yah sya pesan driver saya dapat driver alya setelah chatan dan menunggu tetiba ditelpon driver sigra dengan nopol yang sama dan chat sya dengan driver alya hilang dari obrolan aneh;1
1;Maxim;tolong dong diperiksa semua driver nyaaa apalagi daerah jambi kalo malam banyak yang pada upping price sampe 2 kali lipat bukan nya ga mampu tapi masa sampe segitu nya;0
1;Grab;driver b2260koe banyak ngeluhnya kalo ga punya jiwa melayani ga usah diambil jobnya udh minta tambahan terang2an penumpang disuruh keluar tengah jalan sakit itu driver;1
4;Gojek;aplikasi gocar nya kurang bagus selalu di cencal terus alesannya jarak terlalu jauh dan harga terlalu murah macet lah bla bla bla bla;1
1;Grab;sangat susah mengguna apk ini saya harus menunggu berjamjam itu pun tidak di terima sombong sekali driver nya ini semua susah payah sekali ga beres ga jelas;1
1;Grab;aneh banget driver yang minta cancel berkalikali lah jadi saya yang rugi karena kena biaya tunggakan kocak;1
5;Gojek;tolong mas mba nya bagian operator aplikasi gojek saya minta kalau mencari driver itu yg cepet karna kalau pesan gojek pas lagi buru2 itu biasanya lama tolong diperbaiki lagi;1
2;Gojek;kecewa banget sama gojek sekarang sering banget bug trs susah banget dapet pengemuditrs sering dpt gojek yg bilang dh jalan padahal belum skrng ga mau pake lagi padahal sering make buat sekolah semenjak sering bgitu ga dlu;1
1;Maxim;oknum driver diberi pengertian sebagai penyedia jasa utamakan kenyamanan pelanggan misalkan membawa kendaraan tidak ugal ugalan ramah jika kondisi mental tidak baik2 saja lebih baik istirahat saingan jasa transportasi lain banyak;1
1;Grab;saya pesen grab car supir nya di lempar2 terus maksudnya gimana inibikin kerja saya telattolong dong kerjasama nya kalau ga niat kerja gausah kerja bikin orang telat aja;1
3;Grab;kenapa grab susah banget di buka padahal sinyal handphone saya aman aman ajasaya cek buat aplikasi sosmed sama browser lancartapi pas buka aplikasi grab malah gak bisa seolah olah sinyal nya gak adabagaimana dari pihak grab mohon penjelasannya;0
1;Gojek;kenapa di aplikasi chat dan juga map tidak ada update nya sama sekali merugikan pihak driver dan juga konsumen;1
1;Grab;aplikasi lu terlalu beratgolek yg mb nya sama saja ketika menginstal buka aplikasi nya itu gk lebay lemot kaya grabparah nih aplikasi bukan nya di kembangkan biar lancar di semua hp entengini malah bikin susah customer;1
3;Gojek;kalau semisalnya gocar gabisa tuh jangan diterima cobaudah nunggu hampir sejam gocarnya diem aja ga gerakudah beberapa kali pesen diterima ga gerak gerak aneh;0
4;Grab;alhamdulillah bagus ramah hanya saja sempat mendapatkan driver yg tdk sabar pmarah tampak angkuh sekali ingatan itu membekas sampai sekarang;1
1;Maxim;sorry to say saya berdebat dengan pengendara karna ga punya attitude dengan cara membohongi pelanggan saya sering kasih uang lebih tanpa di minta pembayaran di aplikasi dengan yang di katakan pengemudi jauh berbeda;1
1;Grab;pelayanan cs kurang baikdan tidak sopan sebaiknya tutup aja aplikasi inidi tambah driver nya sombong sombong;1
3;Gojek;gojek kalau mau drivernya ngebahagian keluarganya jangan cuma suruh customer kasih tips dong tapi jangan gede gede potongannya pantes banyak driver minta bayaran offline;1
1;Gojek;saya kasi bintang 1 karna tiba tiba akun saya kena blokir padahal udah ajuin banding katanya karna sering melakukan pembatalan padahal baru bikin akun gojek baru;1
5;Grab;grab tuh banyak diskon keren cma drivernya aja klo kita pke diskon untuk berpergian kurang bikin nyaman giliran kemablian nya kita kasih aja berubah raut wajahnya wkwk;1
1;Gojek;makan tuh kebijakan buat driver pake sistem slot pengguna bayar mahal tp driver cuma dpt ongkos 5rb blm aja ntar juga lama2 di geruduk driver senasional aplikasi penjajah driver;0
1;Gojek;mitra mu banyak jd pengemis online dengan tarif 5rb jd banyak di tinggali pelanggan mu krna merasa risih dengan meminta minta alias di kasihani;0
2;Gojek;gocar sering gak respon gak jalan nunggu lama akhir nya di cancel nanti cari lg malah ambil yg jauh bgt;1
3;Gojek;kondisi hujan reda udh pake comfort pelanggan prioritas biar cpet dpet driver udah 10 menit malah ga dapet sama sekali sekali dapet juga posisi jauh bener kena cancel juga sama driver;0
1;Gojek;aplikasi gojek tolol gua lagi zoomin peta malah balik zoom out gitu aja terus bikin darah orang naik aja udah gitu notif promo gak guna aja dibanyakin tiap hari;0
1;Gojek;gojek semakin rakus dengan drivernya potongannya tidak manusiawi pelanggan bayar mahal yg d terima driver kecil;1
4;Gojek;udah pakek gojek hampir 6 taun baru kali ini kecewa tolong gausah di kasih promo aja soalnya driver banyak yang ga mengenakkan kalo kita pakek promo;1
1;Gojek;tolong klo driver sering cancel di kasih peringatan sumpah ya tiap pagi pasti selalu gitu di batalin terus alasan jauh lah ini lah itu lah padhal pake yg prioritas bukan yg hemat kadang juga nakal minta duit parkir padhal gk ada;1
3;Grab;apaan nih giliran lagi mepet banget buat pergi malah nggak ada driver sama sekali lain kali hire pengemudi yang rajin aja lah nglawak minta dibatalin mulu;1
2;Gojek;kalau lagi macet hujan driver suka mengcancel klo ga niat cari nafkah lebih baik matikan aplikasi;1
1;Grab;pesan grap mobilnya stikernya maxim setelah datang minta bayar offline saja alasan jam sepi dan baliknya gak akan dapat penumpang ya sudah saya gak jadi pake grab;0
1;Grab;sistem rating jangan bikin driver di suspend pak skarang bnyak pelanggan yg kurangajar padahal sudah dilayani dengan baik oleh driver cari solusi yg lebih baik untuk kenyamanan bersama;1
2;Grab;saya driver grab merasa tidak puas dengan map aplikasi bukanya kasih solusi pada kerjaan justru bikin stres driver maps selalu muter tidak jelas;1
4;Maxim;driver nya pilih pilih hemmm padahal lagi di kejar waktu please lah jangan mandang deket jauh nya;1
3;Grab;kenapa aplikasi grab driver tidak bisa di instal di hp realme c11 2021 keterangan perangkat ini tidak kompatibel dengan hp anda;0
5;Gojek;pake aplikasi gojek udah dari 5 taun yg lalu selalu jd andalan di setiap waktu maakkkk nyosssss;1
5;Gojek;gojek emang ngebantu banget saat di situasi gaada temen buat nganteruntung nya ada apk ini nih yg mantul banget apalagi suka di kasih diskon makasih banget pokoknya hhe;1
1;Gojek;makin kesini kebijakan buat castamer udah kaya kebijakan buat driver selalu di persulit tiap ada masalah;1
1;Grab;didaerah saya pemalang grab jam 0530 wib pesen grabcar utk ibu saya melahirkan susah sekali pdahal darurat utk pergi ke rs;1
1;Grab;ini grab car error kah aplikasi nya bayar tunai gk bsa2 maupun pake superbank tolong ini akun saya tidak bisa di gunakan sama sekali sudah beberapa hari kepusat bantuan pun sudah mengadu tapi tidak ada solusi tanggapan apapun;0
1;Gojek;pay later saya di blokir dari bulan dersember kenapa padahal pembayaran lancar bahkan sampai saat ini masih ada pembayaran yg lancar sampai bulan depan saya mau isi token listrik nih gimana udah malem nih hadehhhhh;0
5;Gojek;suka pake gojek aplikasinya mudah di mengerti dan bs beli apa aja di gojeksukses trus u gojek;1
1;Gojek;bisakah kalian memberi edukasi driver sampah kalian untuk berkendara dengan benar bagaimana bisa saat berada di tengah dengan kecepatan 60km tiba berhenti dan ambil ke kiri tanpa sen;1
1;Gojek;download susah banget apk gojek padahal dapat membantu dan meringankan masyarakat karna tidak ada kendaraan terus menggunakan jasa layananan online ini gojek perbaiki lagi yang punyak aplikasi gojek;1
1;Gojek;males sama gojek selalu ngasih promo tapi driver selalu gak punya kembalian masalahnya sering terjadi;1
5;Maxim;mantaps n untuk harga lebih murah supir ramah mau angkut penumpang ga seperti sebelah 3 kali di cancel;1
3;Gojek;saya kecewa dengan aplikasi gojek setiap saya pesan gocar kenapa posisi driver gocar nya terlalu jauh tolong dong di pebaruhin aplikasi nya;1
1;Grab;tolong sistem hemat grab car di hilangkankarna driver klo penumpang pesan yg hematac gak mau di hidupkan dan pelayanan jelek sekalian aja itu gak ad opsi hemat nya;1
5;Gojek;akhir bulan januari ini dpt ongkir 5rb biasanya 10rb drivernya jg lancar applikasi lancar mantap bisa diandalkan;1
1;Gojek;cara menilai sopir masih membingungkan sebab tidak ada tulisan pemberitahuan atau di menu mana untuk menilai sopir aplikasi yang masih membingungkan tidak bisa scroll ke bawah padahal ada bagian kotak berisi promo yang terpotong namun tidak bisa di scroll;1
1;Grab;drivernya sombong mentang mentang pake grabcar hemat ga ada yg mau terima padahal lagi kejebak hujan;1
3;Gojek;titik perjalanan lemot di map nya jd sulit melihat lokasi supirnya udah sampai dimana pdhl sudah di update ke versi terbaru tapi msh lemot aplikasinya tolong diperbaiki lagi;0
1;Grab;sudah daftar malah ada bacaan tindakan tidak wajar mesan saja belum aneh bin ajaib aplikasi sangat susah untuk mencari driver saya coba pengguna gojek atau max;0
3;Gojek;saya mengadu tentang trf qriss kenapa akun saya tidak bisa buat trf qriss katanya akun di nonaktifkan saya chat gojek tidak ada solusinya gimana caranya biar aktif padahal akun saya gak pernah di buat macam2 dan akun saya belum lama buatnya;0
5;Grab;sebaiknya update data driver melalui satgas di wilayah tasikmalaya dan ciamis karena di temukan tidak sesuai plat nomor kendaraan driver terima kasih;1
1;Gojek;kenapa klo pesen gocar selalu di cancelx ud dlm perjalanan di cancel sama driver mau pake hemat atau tidak sama aja apa karna ongkosnya murahparaah;1
1;Gojek;udh d update ngapa susah d buka si pdhl sinyal normal terus slot sama aceng meresahkan tolong hapus program nya enggak enak kalo pesen ke driver nya padahal saya bayar full ke driver nya malah goceng;0
3;Maxim;tolonglah untuk driver maxim kalau lagi makan atau apalah matiin aja aplikasinya kaya gini saya sdh nunggu divernya taunya lagi makan kan kaya gini saya dibuat telat kerja;1
5;Gojek;tolong dong bukak kan aplikasi go patner saya biar bisa kembali seperti biasanya terima kasih salam gojek;0
1;Maxim;jadi spg maxim ngasih kode voucher pku1 mayan ya waktu di gunakan malah drivernya gak terima dih gak guna mending pindah aja deh pake aplikasi gojek aplikasi maksim penipu;1
5;Gojek;gojek sangat mempermudah dalam hal transportasi dan juga yg lain sering pakai transaksi apapun di gojek dari mulai bayar tagihan transportasi dan pembayaran lainnya mudah dan cepat;1
5;Grab;alhamdulillah kebantu bgt sm grab car dpt pramudi ya yg baik membantu perjalanan saya yg belum paham bgt lokasinyathanks pak pramudisehat selalu;1
1;Gojek;smua psaing mu itu ga perna naikin tarif pas hari penting cntoh hari raya dan hari besar ca elu doang jek yg ga waras mntang2 hari besar tarif naik seenak jidat dikira cust lo tu orang bduit smua apa gmn b1 utk apk ampas;1
1;Gojek;banyak driver yang alasan gaada kembalian ini sangat merugikan customer khususnya para mahasiswa dan juga wisatawan tolong hal ini diperbaiki dan di edukasi untuk para driver nya dan diberikan pelanggaranfitur lapor bagi driver yang melakukan tindakan seperti ini;1
5;Gojek;trimakasih buat driver udh ramah baik lgi tambah lgi biaya nya murah di apk gojek ini saya seneng bgt sumpah;1
1;Gojek;login harus verifikasi muka aneh banget daftar pakai ktp aja belum pernah disuruh verifikasi muka lapor juga gabisa seribet itu kah login gojek sekarang balasan untuk admin login ae kaga bisa min gimana klik tombol bantuan;1
1;Gojek;map nya terlalu kacaukasian driver nya kalo cara nya sprt ini bos maaf aku kasih bintang 1 tlg diperbaiki kembali;1
2;Maxim;lama nya minta ampunnn driver nya mandi dulu lah minta tambah piti tapi lambat ampun deh;1
5;Gojek;saya merasa sangat terbantu dengan ada nya kamu si hijau setiap aku membutuhkan perjalanan kemana pun kamu selalu ada;1
2;Grab;tolong kalo saya dapat driver yang harus melakukan perhentian dulu saya bisa chat juga karena kadang ada driver yang main cancel tanpa komunikasi sudah lama nunggu eh di cancel ngeselin;1
5;Gojek;sampe sekarang masih keinget pas pesen go car mo ke rumah sakit pas mo di bayar ga mau driver nya baik makasih dah membantusehat dan smoga rejeki berlimpah untuk jenengan pak sopir;0
4;Gojek;kenapa ya apk ini sering gak bisa didownload padahal apk ini bagus tolong pihak gojek di perbaiki;1
4;Gojek;waktu di aplikasi sering tidak sesuai dengan waktu aslinya padahal pakai gojek express tapi lama nya sama dengan gojek reguler;1
1;Gojek;bukannya memeberikan yg terbaik buat pengguna malah pengguna diperas dengan adanya fitur pencarian driver jek jek;1
3;Maxim;maxim sukabumi banyak yang nawar dari harga yang ditentukan mohon diadakan penilaian untuk driver lebih rinci agar tidak ada oknum seperti itu lagi;1
5;Gojek;sejauh ini kalau urusan ojek online pakainya masih gojek karena saya pemalas buat cobacoba yang lain ya udah deh nggak pernah gantiganti sejauh ini belum pernah dapat pengalaman buruk bismillah dan semoga terus begitu;1
